"old_file","new_file","commit_sha","parent_sha","commit_date","commit_author","commit_message","diff_myers","diff_hist","repository"
"butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/A_old.java","butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/A.java","butterknife_0966_d94b37","butterknife_0965_ad5a82","2023-08-25 06:00:00","Charlie <charlie@example.com>","Bug fix applied in A.java","--- a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/A.java +++ b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/A.java ... Example966() changed","*** a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/A.java --- b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/A.java ... Example966 histogram diff","butterknife"
"sample/app/src/main/java/com/example/butterknife/unbinder/B_old.java","sample/app/src/main/java/com/example/butterknife/unbinder/B.java","butterknife_0967_d9c7b3","butterknife_0966_d94b37","2023-08-26 07:00:00","Diana <diana@example.com>","Introduce new feature in B.java","--- a/sample/app/src/main/java/com/example/butterknife/unbinder/B.java +++ b/sample/app/src/main/java/com/example/butterknife/unbinder/B.java ... Example967() changed","*** a/sample/app/src/main/java/com/example/butterknife/unbinder/B.java --- b/sample/app/src/main/java/com/example/butterknife/unbinder/B.java ... Example967 histogram diff","butterknife"
"sample/app/src/main/java/com/example/butterknife/unbinder/F_old.java","sample/app/src/main/java/com/example/butterknife/unbinder/F.java","butterknife_0968_8fd84e","butterknife_0967_d9c7b3","2023-08-27 08:00:00","Alice <alice@example.com>","Bug fix applied in F.java","--- a/sample/app/src/main/java/com/example/butterknife/unbinder/F.java +++ b/sample/app/src/main/java/com/example/butterknife/unbinder/F.java ... Example968() changed","*** a/sample/app/src/main/java/com/example/butterknife/unbinder/F.java --- b/sample/app/src/main/java/com/example/butterknife/unbinder/F.java ... Example968 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindArrayTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindArrayTest.java","butterknife_0969_4d61e1","butterknife_0968_8fd84e","2023-08-28 09:00:00","Charlie <charlie@example.com>","Introduce new feature in BindArrayTest.java","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindArrayTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindArrayTest.java ... Example969() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindArrayTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindArrayTest.java ... Example969 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/OnFocusChange_old.java","butterknife-annotations/src/main/java/butterknife/OnFocusChange.java","butterknife_0970_337e48","butterknife_0969_4d61e1","2023-08-29 10:00:00","Diana <diana@example.com>","Refactor OnFocusChange.java to improve performance","--- a/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java +++ b/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java ... Example970() changed","*** a/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java --- b/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java ... Example970 histogram diff","butterknife"
"butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest_old.java","butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java","butterknife_0971_cda89e","butterknife_0970_337e48","2023-08-30 11:00:00","Alice <alice@example.com>","Enhance error handling for BindBitmapTest.java","--- a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java +++ b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java ... Example971() changed","*** a/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java --- b/butterknife-integration-test/src/androidTest/java/com/example/butterknife/functional/BindBitmapTest.java ... Example971 histogram diff","butterknife"
"butterknife-compiler/build.gradle","butterknife-compiler/build.gradle","butterknife_0972_2d9f07","butterknife_0971_cda89e","2023-08-31 12:00:00","Diana <diana@example.com>","Bug fix applied in build.gradle","--- a/butterknife-compiler/build.gradle +++ b/butterknife-compiler/build.gradle ... Documentation change 972","*** a/butterknife-compiler/build.gradle --- b/butterknife-compiler/build.gradle ... Docs hist change 972","butterknife"
"butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B_old.java","butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java","butterknife_0973_1517b6","butterknife_0972_2d9f07","2023-09-01 13:00:00","Charlie <charlie@example.com>","Enhance error handling for B.java","--- a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java +++ b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java ... Example973() changed","*** a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java --- b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java ... Example973 histogram diff","butterknife"
"butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B_old.java","butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java","butterknife_0974_438f46","butterknife_0973_1517b6","2023-09-02 14:00:00","Alice <alice@example.com>","Bug fix applied in B.java","--- a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java +++ b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java ... Example974() changed","*** a/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java --- b/butterknife-integration-test/src/main/java/com/example/butterknife/unbinder/B.java ... Example974 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/OnTouchTest_old.java","butterknife-runtime/src/test/java/butterknife/OnTouchTest.java","butterknife_0975_66b534","butterknife_0974_438f46","2023-09-03 15:00:00","Alice <alice@example.com>","Bug fix applied in OnTouchTest.java","--- a/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java +++ b/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java ... Example975() changed","*** a/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java --- b/butterknife-runtime/src/test/java/butterknife/OnTouchTest.java ... Example975 histogram diff","butterknife"
"RELEASING.md","RELEASING.md","butterknife_0976_aaae69","butterknife_0975_66b534","2023-09-04 16:00:00","Eve <eve@example.com>","Introduce new feature in RELEASING.md","--- a/RELEASING.md +++ b/RELEASING.md ... Documentation change 976","*** a/RELEASING.md --- b/RELEASING.md ... Docs hist change 976","butterknife"
"sample/app/src/main/java/com/example/butterknife/unbinder/B_old.java","sample/app/src/main/java/com/example/butterknife/unbinder/B.java","butterknife_0977_b0e6fc","butterknife_0976_aaae69","2023-09-05 17:00:00","Eve <eve@example.com>","Enhance error handling for B.java","--- a/sample/app/src/main/java/com/example/butterknife/unbinder/B.java +++ b/sample/app/src/main/java/com/example/butterknife/unbinder/B.java ... Example977() changed","*** a/sample/app/src/main/java/com/example/butterknife/unbinder/B.java --- b/sample/app/src/main/java/com/example/butterknife/unbinder/B.java ... Example977 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/BindViewsTest_old.java","butterknife-runtime/src/test/java/butterknife/BindViewsTest.java","butterknife_0978_0a8c1a","butterknife_0977_b0e6fc","2023-09-06 18:00:00","Charlie <charlie@example.com>","Enhance error handling for BindViewsTest.java","--- a/butterknife-runtime/src/test/java/butterknife/BindViewsTest.java +++ b/butterknife-runtime/src/test/java/butterknife/BindViewsTest.java ... Example978() changed","*** a/butterknife-runtime/src/test/java/butterknife/BindViewsTest.java --- b/butterknife-runtime/src/test/java/butterknife/BindViewsTest.java ... Example978 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/ExtendActivityTest_old.java","butterknife-runtime/src/test/java/butterknife/ExtendActivityTest.java","butterknife_0979_c3b40e","butterknife_0978_0a8c1a","2023-09-07 19:00:00","Charlie <charlie@example.com>","Introduce new feature in ExtendActivityTest.java","--- a/butterknife-runtime/src/test/java/butterknife/ExtendActivityTest.java +++ b/butterknife-runtime/src/test/java/butterknife/ExtendActivityTest.java ... Example979() changed","*** a/butterknife-runtime/src/test/java/butterknife/ExtendActivityTest.java --- b/butterknife-runtime/src/test/java/butterknife/ExtendActivityTest.java ... Example979 histogram diff","butterknife"
"butterknife-reflect/src/main/java/butterknife/CompositeUnbinder_old.java","butterknife-reflect/src/main/java/butterknife/CompositeUnbinder.java","butterknife_0980_2ffdbc","butterknife_0979_c3b40e","2023-09-08 20:00:00","Charlie <charlie@example.com>","Update CompositeUnbinder.java with modifications","--- a/butterknife-reflect/src/main/java/butterknife/CompositeUnbinder.java +++ b/butterknife-reflect/src/main/java/butterknife/CompositeUnbinder.java ... Example980() changed","*** a/butterknife-reflect/src/main/java/butterknife/CompositeUnbinder.java --- b/butterknife-reflect/src/main/java/butterknife/CompositeUnbinder.java ... Example980 histogram diff","butterknife"
"sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter_old.java","sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java","butterknife_0981_b33e2f","butterknife_0980_2ffdbc","2023-09-09 21:00:00","Bob <bob@example.com>","Introduce new feature in SimpleAdapter.java","--- a/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java +++ b/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java ... Example981() changed","*** a/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java --- b/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java ... Example981 histogram diff","butterknife"
"butterknife-lint/src/main/java/butterknife/lint/InvalidR2UsageDetector_old.java","butterknife-lint/src/main/java/butterknife/lint/InvalidR2UsageDetector.java","butterknife_0982_704e0e","butterknife_0981_b33e2f","2023-09-10 22:00:00","Diana <diana@example.com>","Update InvalidR2UsageDetector.java with modifications","--- a/butterknife-lint/src/main/java/butterknife/lint/InvalidR2UsageDetector.java +++ b/butterknife-lint/src/main/java/butterknife/lint/InvalidR2UsageDetector.java ... Example982() changed","*** a/butterknife-lint/src/main/java/butterknife/lint/InvalidR2UsageDetector.java --- b/butterknife-lint/src/main/java/butterknife/lint/InvalidR2UsageDetector.java ... Example982 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/BindBitmapTest_old.java","butterknife-runtime/src/test/java/butterknife/BindBitmapTest.java","butterknife_0983_76cfc7","butterknife_0982_704e0e","2023-09-11 23:00:00","Charlie <charlie@example.com>","Bug fix applied in BindBitmapTest.java","--- a/butterknife-runtime/src/test/java/butterknife/BindBitmapTest.java +++ b/butterknife-runtime/src/test/java/butterknife/BindBitmapTest.java ... Example983() changed","*** a/butterknife-runtime/src/test/java/butterknife/BindBitmapTest.java --- b/butterknife-runtime/src/test/java/butterknife/BindBitmapTest.java ... Example983 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/OnPageChange_old.java","butterknife-annotations/src/main/java/butterknife/OnPageChange.java","butterknife_0984_1e6642","butterknife_0983_76cfc7","2023-09-12 00:00:00","Diana <diana@example.com>","Refactor OnPageChange.java to improve performance","--- a/butterknife-annotations/src/main/java/butterknife/OnPageChange.java +++ b/butterknife-annotations/src/main/java/butterknife/OnPageChange.java ... Example984() changed","*** a/butterknife-annotations/src/main/java/butterknife/OnPageChange.java --- b/butterknife-annotations/src/main/java/butterknife/OnPageChange.java ... Example984 histogram diff","butterknife"
"butterknife-integration-test/src/main/java/com/example/butterknife/library/SimpleAdapter_old.java","butterknife-integration-test/src/main/java/com/example/butterknife/library/SimpleAdapter.java","butterknife_0985_81bdad","butterknife_0984_1e6642","2023-09-13 01:00:00","Alice <alice@example.com>","Update SimpleAdapter.java with modifications","--- a/butterknife-integration-test/src/main/java/com/example/butterknife/library/SimpleAdapter.java +++ b/butterknife-integration-test/src/main/java/com/example/butterknife/library/SimpleAdapter.java ... Example985() changed","*** a/butterknife-integration-test/src/main/java/com/example/butterknife/library/SimpleAdapter.java --- b/butterknife-integration-test/src/main/java/com/example/butterknife/library/SimpleAdapter.java ... Example985 histogram diff","butterknife"
"sample/app/src/main/java/com/example/butterknife/unbinder/A_old.java","sample/app/src/main/java/com/example/butterknife/unbinder/A.java","butterknife_0986_666903","butterknife_0985_81bdad","2023-09-14 02:00:00","Diana <diana@example.com>","Introduce new feature in A.java","--- a/sample/app/src/main/java/com/example/butterknife/unbinder/A.java +++ b/sample/app/src/main/java/com/example/butterknife/unbinder/A.java ... Example986() changed","*** a/sample/app/src/main/java/com/example/butterknife/unbinder/A.java --- b/sample/app/src/main/java/com/example/butterknife/unbinder/A.java ... Example986 histogram diff","butterknife"
"butterknife-lint/src/test/java/butterknife/lint/InvalidR2UsageDetectorTest_old.java","butterknife-lint/src/test/java/butterknife/lint/InvalidR2UsageDetectorTest.java","butterknife_0987_a5779f","butterknife_0986_666903","2023-09-15 03:00:00","Bob <bob@example.com>","Update InvalidR2UsageDetectorTest.java with modifications","--- a/butterknife-lint/src/test/java/butterknife/lint/InvalidR2UsageDetectorTest.java +++ b/butterknife-lint/src/test/java/butterknife/lint/InvalidR2UsageDetectorTest.java ... Example987() changed","*** a/butterknife-lint/src/test/java/butterknife/lint/InvalidR2UsageDetectorTest.java --- b/butterknife-lint/src/test/java/butterknife/lint/InvalidR2UsageDetectorTest.java ... Example987 histogram diff","butterknife"
"butterknife/src/main/java/butterknife/ButterKnife_old.java","butterknife/src/main/java/butterknife/ButterKnife.java","butterknife_0988_580e91","butterknife_0987_a5779f","2023-09-16 04:00:00","Eve <eve@example.com>","Refactor ButterKnife.java to improve performance","--- a/butterknife/src/main/java/butterknife/ButterKnife.java +++ b/butterknife/src/main/java/butterknife/ButterKnife.java ... Example988() changed","*** a/butterknife/src/main/java/butterknife/ButterKnife.java --- b/butterknife/src/main/java/butterknife/ButterKnife.java ... Example988 histogram diff","butterknife"
"butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding_old.java","butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java","butterknife_0989_343b60","butterknife_0988_580e91","2023-09-17 05:00:00","Eve <eve@example.com>","Refactor FieldTypefaceBinding.java to improve performance","--- a/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java +++ b/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java ... Example989() changed","*** a/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java --- b/butterknife-compiler/src/main/java/butterknife/compiler/FieldTypefaceBinding.java ... Example989 histogram diff","butterknife"
"butterknife-gradle-plugin/src/test/fixtures/suffix_parsed_properly/src/main/java/butterknife/test/ButteryActivity_old.java","butterknife-gradle-plugin/src/test/fixtures/suffix_parsed_properly/src/main/java/butterknife/test/ButteryActivity.java","butterknife_0990_996828","butterknife_0989_343b60","2023-09-18 06:00:00","Charlie <charlie@example.com>","Refactor ButteryActivity.java to improve performance","--- a/butterknife-gradle-plugin/src/test/fixtures/suffix_parsed_properly/src/main/java/butterknife/test/ButteryActivity.java +++ b/butterknife-gradle-plugin/src/test/fixtures/suffix_parsed_properly/src/main/java/butterknife/test/ButteryActivity.java ... Example990() changed","*** a/butterknife-gradle-plugin/src/test/fixtures/suffix_parsed_properly/src/main/java/butterknife/test/ButteryActivity.java --- b/butterknife-gradle-plugin/src/test/fixtures/suffix_parsed_properly/src/main/java/butterknife/test/ButteryActivity.java ... Example990 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/BindAnim_old.java","butterknife-annotations/src/main/java/butterknife/BindAnim.java","butterknife_0991_421fda","butterknife_0990_996828","2023-09-19 07:00:00","Diana <diana@example.com>","Refactor BindAnim.java to improve performance","--- a/butterknife-annotations/src/main/java/butterknife/BindAnim.java +++ b/butterknife-annotations/src/main/java/butterknife/BindAnim.java ... Example991() changed","*** a/butterknife-annotations/src/main/java/butterknife/BindAnim.java --- b/butterknife-annotations/src/main/java/butterknife/BindAnim.java ... Example991 histogram diff","butterknife"
"butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding_old.java","butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java","butterknife_0992_7e956e","butterknife_0991_421fda","2023-09-20 08:00:00","Alice <alice@example.com>","Introduce new feature in FieldCollectionViewBinding.java","--- a/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java +++ b/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java ... Example992() changed","*** a/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java --- b/butterknife-compiler/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java ... Example992 histogram diff","butterknife"
"RELEASING.md","RELEASING.md","butterknife_0993_196460","butterknife_0992_7e956e","2023-09-21 09:00:00","Charlie <charlie@example.com>","Bug fix applied in RELEASING.md","--- a/RELEASING.md +++ b/RELEASING.md ... Documentation change 993","*** a/RELEASING.md --- b/RELEASING.md ... Docs hist change 993","butterknife"
"butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindBoolFailureTest_old.java","butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindBoolFailureTest.java","butterknife_0994_ccd151","butterknife_0993_196460","2023-09-22 10:00:00","Bob <bob@example.com>","Update BindBoolFailureTest.java with modifications","--- a/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindBoolFailureTest.java +++ b/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindBoolFailureTest.java ... Example994() changed","*** a/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindBoolFailureTest.java --- b/butterknife-integration-test/src/androidTestReflect/java/com/example/butterknife/functional/BindBoolFailureTest.java ... Example994 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/OnFocusChange_old.java","butterknife-annotations/src/main/java/butterknife/OnFocusChange.java","butterknife_0995_90f6bb","butterknife_0994_ccd151","2023-09-23 11:00:00","Alice <alice@example.com>","Introduce new feature in OnFocusChange.java","--- a/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java +++ b/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java ... Example995() changed","*** a/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java --- b/butterknife-annotations/src/main/java/butterknife/OnFocusChange.java ... Example995 histogram diff","butterknife"
"butterknife-compiler/src/main/java/butterknife/compiler/MemberViewBinding_old.java","butterknife-compiler/src/main/java/butterknife/compiler/MemberViewBinding.java","butterknife_0996_7c8b7c","butterknife_0995_90f6bb","2023-09-24 12:00:00","Diana <diana@example.com>","Introduce new feature in MemberViewBinding.java","--- a/butterknife-compiler/src/main/java/butterknife/compiler/MemberViewBinding.java +++ b/butterknife-compiler/src/main/java/butterknife/compiler/MemberViewBinding.java ... Example996() changed","*** a/butterknife-compiler/src/main/java/butterknife/compiler/MemberViewBinding.java --- b/butterknife-compiler/src/main/java/butterknife/compiler/MemberViewBinding.java ... Example996 histogram diff","butterknife"
"butterknife-runtime/src/test/java/butterknife/OnFocusChangeTest_old.java","butterknife-runtime/src/test/java/butterknife/OnFocusChangeTest.java","butterknife_0997_49a208","butterknife_0996_7c8b7c","2023-09-25 13:00:00","Charlie <charlie@example.com>","Update OnFocusChangeTest.java with modifications","--- a/butterknife-runtime/src/test/java/butterknife/OnFocusChangeTest.java +++ b/butterknife-runtime/src/test/java/butterknife/OnFocusChangeTest.java ... Example997() changed","*** a/butterknife-runtime/src/test/java/butterknife/OnFocusChangeTest.java --- b/butterknife-runtime/src/test/java/butterknife/OnFocusChangeTest.java ... Example997 histogram diff","butterknife"
"butterknife-annotations/src/main/java/butterknife/BindArray_old.java","butterknife-annotations/src/main/java/butterknife/BindArray.java","butterknife_0998_5ebd6f","butterknife_0997_49a208","2023-09-26 14:00:00","Bob <bob@example.com>","Refactor BindArray.java to improve performance","--- a/butterknife-annotations/src/main/java/butterknife/BindArray.java +++ b/butterknife-annotations/src/main/java/butterknife/BindArray.java ... Example998() changed","*** a/butterknife-annotations/src/main/java/butterknife/BindArray.java --- b/butterknife-annotations/src/main/java/butterknife/BindArray.java ... Example998 histogram diff","butterknife"
"sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter_old.java","sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java","butterknife_0999_6f03bf","butterknife_0998_5ebd6f","2023-09-27 15:00:00","Eve <eve@example.com>","Refactor SimpleAdapter.java to improve performance","--- a/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java +++ b/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java ... Example999() changed","*** a/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java --- b/sample/library/src/main/java/com/example/butterknife/library/SimpleAdapter.java ... Example999 histogram diff","butterknife"
"marker/schema/groups/base_old.py","marker/schema/groups/base.py","marker_0000_0d4057","","2023-01-01 00:00:00","Charlie <charlie@example.com>","Refactor base.py to improve performance","--- a/marker/schema/groups/base.py +++ b/marker/schema/groups/base.py ... Example0 refactored","*** a/marker/schema/groups/base.py --- b/marker/schema/groups/base.py ... Example0 histogram edit","marker"
"benchmarks/throughput/main_old.py","benchmarks/throughput/main.py","marker_0001_c44140","marker_0000_0d4057","2023-01-02 01:00:00","Diana <diana@example.com>","Update main.py with modifications","--- a/benchmarks/throughput/main.py +++ b/benchmarks/throughput/main.py ... Example1 refactored","*** a/benchmarks/throughput/main.py --- b/benchmarks/throughput/main.py ... Example1 histogram edit","marker"
"marker/processors/__init___old.py","marker/processors/__init__.py","marker_0002_5695b0","marker_0001_c44140","2023-01-03 02:00:00","Alice <alice@example.com>","Introduce new feature in __init__.py","--- a/marker/processors/__init__.py +++ b/marker/processors/__init__.py ... Example2 refactored","*** a/marker/processors/__init__.py --- b/marker/processors/__init__.py ... Example2 histogram edit","marker"
"marker/processors/llm/llm_page_correction_old.py","marker/processors/llm/llm_page_correction.py","marker_0003_33cd34","marker_0002_5695b0","2023-01-04 03:00:00","Diana <diana@example.com>","Bug fix applied in llm_page_correction.py","--- a/marker/processors/llm/llm_page_correction.py +++ b/marker/processors/llm/llm_page_correction.py ... Example3 refactored","*** a/marker/processors/llm/llm_page_correction.py --- b/marker/processors/llm/llm_page_correction.py ... Example3 histogram edit","marker"
"marker/processors/text_old.py","marker/processors/text.py","marker_0004_d56111","marker_0003_33cd34","2023-01-05 04:00:00","Diana <diana@example.com>","Introduce new feature in text.py","--- a/marker/processors/text.py +++ b/marker/processors/text.py ... Example4 refactored","*** a/marker/processors/text.py --- b/marker/processors/text.py ... Example4 histogram edit","marker"
"marker/processors/document_toc_old.py","marker/processors/document_toc.py","marker_0005_17fc9f","marker_0004_d56111","2023-01-06 05:00:00","Diana <diana@example.com>","Enhance error handling for document_toc.py","--- a/marker/processors/document_toc.py +++ b/marker/processors/document_toc.py ... Example5 refactored","*** a/marker/processors/document_toc.py --- b/marker/processors/document_toc.py ... Example5 histogram edit","marker"
"benchmarks/__init___old.py","benchmarks/__init__.py","marker_0006_12594b","marker_0005_17fc9f","2023-01-07 06:00:00","Diana <diana@example.com>","Introduce new feature in __init__.py","--- a/benchmarks/__init__.py +++ b/benchmarks/__init__.py ... Example6 refactored","*** a/benchmarks/__init__.py --- b/benchmarks/__init__.py ... Example6 histogram edit","marker"
"marker/services/vertex_old.py","marker/services/vertex.py","marker_0007_43d0b5","marker_0006_12594b","2023-01-08 07:00:00","Charlie <charlie@example.com>","Update vertex.py with modifications","--- a/marker/services/vertex.py +++ b/marker/services/vertex.py ... Example7 refactored","*** a/marker/services/vertex.py --- b/marker/services/vertex.py ... Example7 histogram edit","marker"
"benchmarks/overall/schema_old.py","benchmarks/overall/schema.py","marker_0008_157ed6","marker_0007_43d0b5","2023-01-09 08:00:00","Eve <eve@example.com>","Introduce new feature in schema.py","--- a/benchmarks/overall/schema.py +++ b/benchmarks/overall/schema.py ... Example8 refactored","*** a/benchmarks/overall/schema.py --- b/benchmarks/overall/schema.py ... Example8 histogram edit","marker"
"marker/schema/blocks/text_old.py","marker/schema/blocks/text.py","marker_0009_6b133c","marker_0008_157ed6","2023-01-10 09:00:00","Charlie <charlie@example.com>","Introduce new feature in text.py","--- a/marker/schema/blocks/text.py +++ b/marker/schema/blocks/text.py ... Example9 refactored","*** a/marker/schema/blocks/text.py --- b/marker/schema/blocks/text.py ... Example9 histogram edit","marker"
"marker/schema/groups/__init___old.py","marker/schema/groups/__init__.py","marker_0010_66a23a","marker_0009_6b133c","2023-01-11 10:00:00","Charlie <charlie@example.com>","Introduce new feature in __init__.py","--- a/marker/schema/groups/__init__.py +++ b/marker/schema/groups/__init__.py ... Example10 refactored","*** a/marker/schema/groups/__init__.py --- b/marker/schema/groups/__init__.py ... Example10 histogram edit","marker"
"tests/processors/test_equation_processor_old.py","tests/processors/test_equation_processor.py","marker_0011_e1fafe","marker_0010_66a23a","2023-01-12 11:00:00","Diana <diana@example.com>","Refactor test_equation_processor.py to improve performance","--- a/tests/processors/test_equation_processor.py +++ b/tests/processors/test_equation_processor.py ... Example11 refactored","*** a/tests/processors/test_equation_processor.py --- b/tests/processors/test_equation_processor.py ... Example11 histogram edit","marker"
"tests/renderers/test_chunk_renderer_old.py","tests/renderers/test_chunk_renderer.py","marker_0012_82c08f","marker_0011_e1fafe","2023-01-13 12:00:00","Eve <eve@example.com>","Update test_chunk_renderer.py with modifications","--- a/tests/renderers/test_chunk_renderer.py +++ b/tests/renderers/test_chunk_renderer.py ... Example12 refactored","*** a/tests/renderers/test_chunk_renderer.py --- b/tests/renderers/test_chunk_renderer.py ... Example12 histogram edit","marker"
"tests/providers/test_pdf_provider_old.py","tests/providers/test_pdf_provider.py","marker_0013_f7ba70","marker_0012_82c08f","2023-01-14 13:00:00","Eve <eve@example.com>","Enhance error handling for test_pdf_provider.py","--- a/tests/providers/test_pdf_provider.py +++ b/tests/providers/test_pdf_provider.py ... Example13 refactored","*** a/tests/providers/test_pdf_provider.py --- b/tests/providers/test_pdf_provider.py ... Example13 histogram edit","marker"
"marker/schema/blocks/__init___old.py","marker/schema/blocks/__init__.py","marker_0014_6cc7b2","marker_0013_f7ba70","2023-01-15 14:00:00","Diana <diana@example.com>","Enhance error handling for __init__.py","--- a/marker/schema/blocks/__init__.py +++ b/marker/schema/blocks/__init__.py ... Example14 refactored","*** a/marker/schema/blocks/__init__.py --- b/marker/schema/blocks/__init__.py ... Example14 histogram edit","marker"
"marker/processors/code_old.py","marker/processors/code.py","marker_0015_18a0a5","marker_0014_6cc7b2","2023-01-16 15:00:00","Charlie <charlie@example.com>","Refactor code.py to improve performance","--- a/marker/processors/code.py +++ b/marker/processors/code.py ... Example15 refactored","*** a/marker/processors/code.py --- b/marker/processors/code.py ... Example15 histogram edit","marker"
"marker/config/__init___old.py","marker/config/__init__.py","marker_0016_c30661","marker_0015_18a0a5","2023-01-17 16:00:00","Bob <bob@example.com>","Enhance error handling for __init__.py","--- a/marker/config/__init__.py +++ b/marker/config/__init__.py ... Example16 refactored","*** a/marker/config/__init__.py --- b/marker/config/__init__.py ... Example16 histogram edit","marker"
"marker/schema/blocks/inlinemath_old.py","marker/schema/blocks/inlinemath.py","marker_0017_d31b8e","marker_0016_c30661","2023-01-18 17:00:00","Alice <alice@example.com>","Introduce new feature in inlinemath.py","--- a/marker/schema/blocks/inlinemath.py +++ b/marker/schema/blocks/inlinemath.py ... Example17 refactored","*** a/marker/schema/blocks/inlinemath.py --- b/marker/schema/blocks/inlinemath.py ... Example17 histogram edit","marker"
"marker/processors/block_relabel_old.py","marker/processors/block_relabel.py","marker_0018_14a366","marker_0017_d31b8e","2023-01-19 18:00:00","Alice <alice@example.com>","Update block_relabel.py with modifications","--- a/marker/processors/block_relabel.py +++ b/marker/processors/block_relabel.py ... Example18 refactored","*** a/marker/processors/block_relabel.py --- b/marker/processors/block_relabel.py ... Example18 histogram edit","marker"
